detail_id,favorite_food,feeding_frequency,aggressive
40749,White-cheeked pintail,Often,0
40750,"Lemur, ring-tailed",Once,1
40751,"Tern, white-winged",Daily,0
40752,Barasingha deer,Yearly,1
40753,Comb duck,Weekly,0
40754,Glossy ibis,Once,1
40755,Lesser double-collared sunbird,Monthly,1
40756,Carpet snake,Weekly,0
40757,White-throated monitor,Monthly,1
40758,Eurasian red squirrel,Monthly,1
40759,"Jackal, asiatic",Never,1
40760,"Lion, african",Never,1
40761,Cape clawless otter,Weekly,0
40762,"Avocet, pied",Often,0
40763,"Dove, rock",Weekly,0
40764,Red-breasted cockatoo,Monthly,0
40765,Mocking cliffchat,Monthly,0
40766,"Langur, gray",Often,0
40767,Jaguarundi,Seldom,1
40768,Red-billed buffalo weaver,Yearly,0
40769,"Trumpeter, dark-winged",Weekly,0
40770,Javan gold-spotted mongoose,Weekly,0
40771,Hoary marmot,Never,0
40772,"Bee-eater, white-fronted",Monthly,1
40773,Brolga crane,Daily,0
40774,"Spider, wolf",Often,1
40775,Springbuck,Never,1
40776,Chuckwalla,Yearly,1
40777,"Bird, magnificent frigate",Weekly,1
40778,"Hawk, ferruginous",Weekly,1
40779,"Tern, royal",Daily,0
40780,Common wallaroo,Daily,0
40781,Scottish highland cow,Once,0
40782,"Deer, black-tailed",Weekly,0
40783,Little cormorant,Seldom,1
40784,Violet-eared waxbill,Seldom,0
40785,White-winged black tern,Yearly,1
40786,"Tortoise, burmese black mountain",Once,0
40787,Coqui francolin,Monthly,0
40788,White rhinoceros,Yearly,1
40789,"Lizard, blue-tongued",Yearly,0
40790,"Lory, rainbow",Seldom,0
40791,"Bulbul, african red-eyed",Monthly,1
40792,"Colobus, magistrate black",Once,0
40793,"Goose, egyptian",Never,0
40794,"Bat, madagascar fruit",Yearly,0
40795,"Hornbill, southern ground",Daily,0
40796,Agouti,Often,0
40797,Scarlet macaw,Often,0
40798,"Vulture, griffon",Once,0
40799,Pine squirrel,Monthly,0
40800,Indian red admiral,Monthly,1
40801,"Hornbill, red-billed",Monthly,0
40802,"Bat, madagascar fruit",Yearly,1
40803,"Creeper, black-tailed tree",Weekly,0
40804,"Racer, blue",Often,1
40805,Genoveva,Monthly,1
40806,Large-eared bushbaby,Once,1
40807,"Spurfowl, yellow-necked",Weekly,1
40808,Agile wallaby,Seldom,0
40809,Little brown bat,Never,0
40810,"Goose, andean",Once,0
40811,Chestnut weaver,Seldom,1
40812,Brown pelican,Weekly,0
40813,Chuckwalla,Often,1
40814,"Phalarope, northern",Yearly,1
40815,Javanese cormorant,Often,1
40816,"Iguana, land",Yearly,0
40817,"Alligator, american",Yearly,1
40818,Osprey,Daily,1
40819,Striped dolphin,Never,1
40820,Beisa oryx,Daily,0
40821,Olive baboon,Yearly,0
40822,Guerza,Monthly,0
40823,"Quoll, spotted-tailed",Often,1
40824,Southern ground hornbill,Daily,1
40825,"Anteater, australian spiny",Monthly,0
40826,Neotropic cormorant,Monthly,1
40827,Common grenadier,Monthly,1
40828,North American porcupine,Seldom,1
40829,"Crocodile, nile",Never,0
40830,Bennett's wallaby,Weekly,0
40831,"Crane, sarus",Monthly,1
40832,"Hare, arctic",Never,0
40833,Nile crocodile,Never,1
40834,Denham's bustard,Daily,1
40835,"Zebra, plains",Daily,1
40836,"Wallaby, tammar",Yearly,0
40837,Indian mynah,Daily,0
40838,Eastern box turtle,Seldom,0
40839,Spotted wood sandpiper,Daily,1
40840,"Bulbul, african red-eyed",Weekly,1
40841,"Rat, desert kangaroo",Daily,0
40842,"Mynah, indian",Once,0
40843,"Waxbill, black-cheeked",Often,1
40844,"Tern, white-winged black",Daily,0
40845,"Rabbit, eastern cottontail",Often,1
40846,"Crane, blue",Never,0
40847,Northern fur seal,Never,1
40848,Carmine bee-eater,Yearly,0
40849,Collared peccary,Daily,1
40850,"Roadrunner, greater",Monthly,1
40851,"Bear, black",Seldom,0
40852,White-faced whistling duck,Daily,1
40853,Giant heron,Monthly,0
40854,Eagle owl (unidentified),Daily,0
40855,"Buffalo, african",Weekly,0
40856,African skink,Weekly,0
40857,Green-winged trumpeter,Yearly,1
40858,"Dolphin, bottle-nose",Weekly,0
40859,Golden jackal,Daily,0
40860,"Caiman, spectacled",Monthly,1
40861,African buffalo,Monthly,1
40862,Columbian rainbow boa,Often,1
40863,"Sheep, red",Once,1
40864,"Deer, savannah",Once,1
40865,"Capuchin, white-fronted",Often,0
40866,American badger,Yearly,1
40867,"Cat, jungle",Often,0
40868,Blue crane,Once,0
40869,"Gecko, ring-tailed",Yearly,0
40870,Two-banded monitor,Daily,0
40871,Greylag goose,Monthly,0
40872,"Colobus, white-mantled",Often,0
40873,"Jackal, black-backed",Seldom,1
40874,"Hornbill, leadbeateri's ground",Yearly,1
40875,"Armadillo, common long-nosed",Once,1
40876,"Hare, arctic",Daily,0
40877,Olive baboon,Monthly,0
40878,"Beaver, north american",Weekly,1
40879,"Mynah, indian",Monthly,0
40880,"Pademelon, red-legged",Daily,0
40881,Red lava crab,Weekly,1
40882,Tiger,Weekly,0
40883,Springbuck,Monthly,0
40884,Canadian tiger swallowtail butterfly,Often,0
40885,"Heron, boat-billed",Weekly,0
40886,"Turaco, violet-crested",Never,0
40887,Lesser masked weaver,Once,1
40888,"Crane, sandhill",Weekly,0
40889,Crested barbet,Monthly,1
40890,Argalis,Weekly,1
40891,"Finch, common melba",Monthly,1
40892,"Eagle, african fish",Weekly,1
40893,"Bird, magnificent frigate",Once,1
40894,"Rhea, greater",Never,1
40895,Crab-eating fox,Often,1
40896,"Vulture, bengal",Weekly,0
40897,Tyrant flycatcher,Seldom,0
40898,"Rattlesnake, dusky",Never,1
40899,Savanna baboon,Never,1
40900,"Skunk, striped",Once,1
40901,"Bat, little brown",Once,1
40902,"Bird, red-billed tropic",Never,0
40903,"Jacana, african",Yearly,0
40904,"Raccoon, crab-eating",Daily,0
40905,"Chickadee, black-capped",Often,1
40906,"Eagle, bald",Often,0
40907,"Squirrel, thirteen-lined",Monthly,0
40908,"Lion, mountain",Never,0
40909,"Heron, boat-billed",Often,0
40910,"Mongoose, javan gold-spotted",Often,1
40911,"Legaan, ground",Daily,0
40912,"Kangaroo, black-faced",Seldom,0
40913,Black-crowned night heron,Often,0
40914,"Flycatcher, tyrant",Once,0
40915,Arctic ground squirrel,Never,1
40916,Great horned owl,Monthly,1
40917,"Ringtail, common",Yearly,1
40918,Cape fox,Once,0
40919,Common palm civet,Weekly,0
40920,"Stork, saddle-billed",Never,0
40921,"Kingfisher, malachite",Once,0
40922,Paca,Often,0
40923,Killer whale,Monthly,1
40924,Western lowland gorilla,Seldom,1
40925,"Heron, gray",Yearly,0
40926,Snowy sheathbill,Daily,1
40927,House crow,Weekly,1
40928,Black curlew,Weekly,1
40929,Western bearded dragon,Never,1
40930,Levaillant's barbet,Never,0
40931,"Jackal, golden",Yearly,1
40932,Desert tortoise,Yearly,1
40933,Indian tree pie,Seldom,1
40934,"Siskin, pine",Monthly,1
40935,"Kiskadee, great",Never,1
40936,Mule deer,Never,1
40937,Common zorro,Seldom,1
40938,"Gull, swallow-tail",Yearly,1
40939,Guanaco,Monthly,0
40940,Snake (unidentified),Never,1
40941,Long-tailed jaeger,Once,0
40942,Long-tailed spotted cat,Yearly,1
40943,"Macaque, pig-tailed",Yearly,0
40944,Long-tailed skua,Often,0
40945,"Skink, african",Once,0
40946,Squirrel glider,Weekly,0
40947,Baleen whale,Never,1
40948,Euro wallaby,Weekly,1
40949,Woodrat (unidentified),Once,1
40950,Brown brocket,Daily,0
40951,Yellow-brown sungazer,Weekly,0
40952,"Salmon, sockeye",Yearly,1
40953,"Buffalo, wild water",Monthly,0
40954,Horned lark,Weekly,1
40955,Black swan,Monthly,1
40956,Cape Barren goose,Often,0
40957,Red-tailed hawk,Daily,1
40958,"Phalarope, northern",Daily,0
40959,Sambar,Monthly,1
40960,"Tortoise, galapagos",Often,1
40961,"Stork, white-necked",Weekly,0
40962,"Deer, spotted",Monthly,1
40963,Long-tailed jaeger,Daily,1
40964,"Toucan, red-billed",Never,1
40965,"Goose, cape barren",Monthly,0
40966,"Opossum, american virginia",Never,1
40967,Cobra (unidentified),Daily,1
40968,Crimson-breasted shrike,Monthly,0
40969,Ring-tailed coatimundi,Often,0
40970,Giant girdled lizard,Often,0
40971,"Possum, western pygmy",Often,0
40972,Common zebra,Seldom,0
40973,Common wolf,Never,0
40974,Greater kudu,Monthly,1
40975,Worm snake (unidentified),Often,1
40976,Golden jackal,Never,0
40977,"Kiskadee, great",Monthly,1
40978,"Monitor, white-throated",Seldom,0
40979,"Anteater, giant",Yearly,1
40980,"Squirrel, arctic ground",Often,1
40981,Long-tailed skua,Monthly,0
40982,White stork,Daily,1
40983,"Turkey, wild",Seldom,1
40984,Desert kangaroo rat,Once,1
40985,Cheetah,Monthly,0
40986,"Vulture, lappet-faced",Once,1
40987,"Creeper, black-tailed tree",Daily,0
40988,"Heron, goliath",Yearly,0
40989,"Lizard, mexican beaded",Once,1
40990,Ringtail,Monthly,1
40991,Scaly-breasted lorikeet,Never,1
40992,"Crane, sandhill",Yearly,1
40993,Malay squirrel (unidentified),Daily,0
40994,Spur-winged goose,Daily,0
40995,"Seal, southern elephant",Monthly,1
40996,Mountain duck,Often,1
40997,Swallow (unidentified),Yearly,1
40998,"Woodpecker, red-headed",Seldom,0
40999,Blue shark,Daily,1
41000,"Robin, white-throated",Monthly,0
41001,"Porcupine, crested",Once,0
41002,Caracal,Never,0
41003,"Tern, royal",Weekly,1
41004,"Stork, saddle-billed",Often,0
41005,"Cockatoo, red-breasted",Monthly,1
41006,"Pigeon, wood",Once,0
41007,Red-winged hawk (unidentified),Weekly,1
41008,Grey lourie,Never,0
41009,"Badger, honey",Never,0
41010,North American red fox,Once,0
41011,"Macaque, bonnet",Yearly,1
41012,Black swan,Yearly,0
41013,Scaly-breasted lorikeet,Never,0
41014,Boat-billed heron,Monthly,1
41015,"Dragon, asian water",Monthly,1
41016,Crab-eating fox,Monthly,1
41017,Red-billed hornbill,Seldom,0
41018,"Deer, red",Never,0
41019,Desert kangaroo rat,Once,0
41020,Woodrat (unidentified),Monthly,1
41021,"Egret, great",Weekly,0
41022,Coke's hartebeest,Often,0
41023,Blue peacock,Weekly,0
41024,"Dolphin, bottle-nose",Weekly,0
41025,"Rattlesnake, horned",Never,1
41026,Tasmanian devil,Weekly,1
41027,"Rat, arboral spiny",Once,1
41028,Black curlew,Often,1
41029,"Squirrel, golden-mantled ground",Never,1
41030,Pacific gull,Never,0
41031,Glossy starling (unidentified),Never,1
41032,African lynx,Once,0
41033,"Robin, kalahari scrub",Weekly,0
41034,"Swan, black",Weekly,0
41035,"Otter, canadian river",Once,0
41036,Uinta ground squirrel,Yearly,0
41037,Goanna lizard,Daily,1
41038,"Dove, laughing",Yearly,0
41039,"Sparrow, house",Monthly,1
41040,"Goose, egyptian",Never,1
41041,Pied butcher bird,Often,0
41042,"Eagle, white-bellied sea",Monthly,1
41043,"Dolphin, bottle-nose",Yearly,0
41044,"Deer, black-tailed",Monthly,1
41045,Pine squirrel,Often,1
41046,House sparrow,Once,0
41047,"Badger, american",Never,1
41048,"Phalarope, northern",Never,0
41049,Comb duck,Once,1
41050,"Lemur, brown",Never,0
41051,Madagascar fruit bat,Weekly,0
41052,Ringtail cat,Once,1
41053,"Deer, barasingha",Yearly,1
41054,"White-eye, cape",Weekly,0
41055,"Kingfisher, pied",Often,1
41056,Eagle owl (unidentified),Daily,0
41057,Ring-necked pheasant,Monthly,1
41058,"Phalarope, red",Often,1
41059,Uinta ground squirrel,Weekly,1
41060,Red-shouldered glossy starling,Monthly,0
41061,Great egret,Often,1
41062,"Devil, tasmanian",Often,1
41063,"Stork, saddle-billed",Seldom,1
41064,American woodcock,Weekly,1
41065,"Crane, black-crowned",Weekly,0
41066,"Cormorant, large",Daily,0
41067,"Macaque, pig-tailed",Monthly,1
41068,"Civet, small-toothed palm",Often,0
41069,Egyptian cobra,Yearly,0
41070,Cape Barren goose,Daily,1
41071,"Blackbird, red-winged",Often,1
41072,"Boa, malagasy ground",Seldom,0
41073,Kafue flats lechwe,Often,0
41074,Cape clawless otter,Yearly,1
41075,Lizard (unidentified),Daily,1
41076,"Badger, eurasian",Never,1
41077,South African hedgehog,Once,0
41078,"Sparrow, house",Often,1
41079,"Falcon, peregrine",Never,0
41080,Ring-tailed gecko,Yearly,1
41081,"Flamingo, chilean",Monthly,0
41082,Laughing dove,Once,0
41083,"Marmot, yellow-bellied",Once,1
41084,"Fox, pampa gray",Often,1
41085,Great kiskadee,Seldom,1
41086,"Cormorant, king",Often,0
41087,Black-crowned night heron,Once,1
41088,Verreaux's sifaka,Monthly,1
41089,Pocket gopher (unidentified),Seldom,1
41090,Chameleon (unidentified),Often,1
41091,Galapagos hawk,Weekly,0
41092,Bengal vulture,Often,1
41093,"Parakeet, rose-ringed",Often,1
41094,European shelduck,Yearly,0
41095,Banded mongoose,Never,0
41096,Blue catfish,Daily,0
41097,"Cormorant, large",Never,0
41098,Pampa gray fox,Often,1
41099,Nile crocodile,Weekly,0
41100,"Phascogale, brush-tailed",Daily,1
41101,Ring-tailed gecko,Weekly,0
41102,"Grenadier, purple",Daily,1
41103,White-fronted bee-eater,Monthly,1
41104,Long-tailed spotted cat,Never,0
41105,"Fox, pampa gray",Seldom,1
41106,"Baboon, yellow",Weekly,1
41107,Caracara (unidentified),Once,0
41108,Fisher,Never,1
41109,Yellow-crowned night heron,Weekly,0
41110,Praying mantis (unidentified),Often,0
41111,Black-throated cardinal,Never,0
41112,Long-crested hawk eagle,Yearly,1
41113,"Raccoon, common",Often,0
41114,Feral rock pigeon,Monthly,1
41115,Smith's bush squirrel,Never,0
41116,Jungle kangaroo,Never,1
41117,"Hornbill, leadbeateri's ground",Yearly,0
41118,Weeper capuchin,Never,1
41119,Bohor reedbuck,Once,0
41120,"Kiskadee, great",Monthly,0
41121,"Heron, gray",Weekly,0
41122,Plains zebra,Daily,0
41123,"Otter, giant",Once,1
41124,Sandhill crane,Yearly,1
41125,"Porcupine, crested",Weekly,0
41126,Bengal vulture,Often,1
41127,"Peacock, indian",Once,1
41128,"Tortoise, desert",Weekly,0
41129,"Pigeon, wood",Seldom,1
41130,Secretary bird,Once,0
41131,Osprey,Yearly,1
41132,Cougar,Yearly,0
41133,"Dove, mourning collared",Weekly,0
41134,Spectacled caiman,Never,1
41135,Agouti,Once,0
41136,"Moorhen, purple",Never,0
41137,"Heron, yellow-crowned night",Never,0
41138,"Stork, black-necked",Seldom,1
41139,Gray heron,Seldom,1
41140,Black bear,Often,1
41141,Roe deer,Once,1
41142,"Turaco, violet-crested",Weekly,1
41143,"Snake, buttermilk",Yearly,0
41144,White-tailed deer,Daily,0
41145,Galapagos tortoise,Seldom,1
41146,"Heron, striated",Often,0
41147,"Otter, oriental short-clawed",Monthly,0
41148,Hanuman langur,Yearly,1
41149,"Elephant, african",Daily,0
41150,"Starfish, crown of thorns",Seldom,0
41151,Common palm civet,Monthly,1
41152,Desert tortoise,Yearly,1
41153,"Lion, asian",Yearly,1
41154,"Bear, grizzly",Seldom,1
41155,Southern boubou,Daily,0
41156,Killer whale,Once,0
41157,"Stork, european",Yearly,0
41158,Southern elephant seal,Once,0
41159,Pied kingfisher,Often,1
41160,Woodchuck,Monthly,1
41161,Small-toothed palm civet,Seldom,1
41162,White-lipped peccary,Monthly,1
41163,"Cockatoo, red-tailed",Seldom,0
41164,White-faced whistling duck,Never,1
41165,"Fox, blue",Yearly,0
41166,Silver gull,Monthly,1
41167,"Gecko, barking",Once,1
41168,"Squirrel, indian giant",Often,1
41169,Coqui francolin,Daily,1
41170,Least chipmunk,Daily,1
41171,Mouflon,Daily,1
41172,Jaguarundi,Monthly,1
41173,"Beaver, north american",Often,1
41174,Grison,Never,0
41175,"Kite, black",Yearly,1
41176,"Pie, rufous tree",Often,1
41177,Lesser double-collared sunbird,Seldom,0
41178,Australian spiny anteater,Yearly,1
41179,Jabiru stork,Never,0
41180,Cape raven,Yearly,0
41181,"Owl, madagascar hawk",Weekly,1
41182,Prehensile-tailed porcupine,Yearly,1
41183,"Peccary, white-lipped",Monthly,0
41184,Greater adjutant stork,Often,0
41185,"Barbet, black-collared",Weekly,1
41186,Ant (unidentified),Yearly,1
41187,Flying fox (unidentified),Monthly,1
41188,Small-toothed palm civet,Once,0
41189,"Cormorant, neotropic",Once,0
41190,"Moorhen, purple",Monthly,0
41191,Crown of thorns starfish,Often,1
41192,Lapwing (unidentified),Yearly,1
41193,"Genet, common",Often,1
41194,Turkey vulture,Yearly,1
41195,Australian masked owl,Yearly,1
41196,Goliath heron,Never,1
41197,"Cat, ringtail",Monthly,0
41198,"Porcupine, crested",Monthly,0
41199,Long-billed corella,Often,0
41200,Reindeer,Yearly,1
41201,Brown hyena,Never,0
41202,"Avocet, pied",Weekly,0
41203,"Stilt, black-winged",Daily,0
41204,Blacksmith plover,Weekly,0
41205,Black bear,Monthly,0
41206,Knob-nosed goose,Weekly,1
41207,Pallas's fish eagle,Monthly,1
41208,Dusky gull,Often,1
41209,Ferruginous hawk,Once,0
41210,"Turkey, wild",Often,1
41211,"Squirrel, golden-mantled ground",Seldom,1
41212,"Weaver, sociable",Seldom,0
41213,Buttermilk snake,Weekly,1
41214,"Antelope, four-horned",Daily,0
41215,"Tenrec, tailless",Weekly,0
41216,Woolly-necked stork,Yearly,0
41217,"Vulture, black",Often,0
41218,Four-horned antelope,Daily,1
41219,Black-throated butcher bird,Daily,0
41220,Rufous-collared sparrow,Seldom,1
41221,Prairie falcon,Often,1
41222,Guerza,Once,1
41223,Kirk's dik dik,Once,1
41224,Four-spotted skimmer,Never,0
41225,African lynx,Daily,1
41226,Asiatic jackal,Seldom,0
41227,White-winged black tern,Never,0
41228,Lava gull,Monthly,0
41229,Ring-tailed possum,Seldom,1
41230,Harbor seal,Often,1
41231,Black swan,Yearly,0
41232,Nilgai,Weekly,0
41233,Eastern fox squirrel,Once,1
41234,"Fox, pampa gray",Once,0
41235,"Duiker, common",Monthly,0
41236,"Pelican, great white",Seldom,1
41237,Violet-crested turaco,Seldom,0
41238,"Bustard, kori",Weekly,1
41239,Paca,Seldom,0
41240,Rock dove,Daily,1
41241,Musk ox,Often,0
41242,Black vulture,Never,0
41243,"Bear, sloth",Weekly,0
41244,"Toucan, red-billed",Yearly,0
41245,Snowy owl,Seldom,1
41246,"Boar, wild",Seldom,1
41247,Greater sage grouse,Daily,0
41248,Great skua,Daily,1
41249,"Crane, brolga",Seldom,0
41250,"Woodpecker, downy",Seldom,1
41251,Horned rattlesnake,Daily,1
41252,"Lemur, ring-tailed",Often,0
41253,Golden eagle,Monthly,1
41254,Greater sage grouse,Often,1
41255,"Woodpecker, downy",Monthly,1
41256,"Hen, sage",Never,1
41257,Puku,Weekly,1
41258,"Hornbill, leadbeateri's ground",Monthly,0
41259,"Weaver, chestnut",Often,1
41260,Western grey kangaroo,Yearly,0
41261,Burrowing owl,Monthly,1
41262,"Quail, gambel's",Daily,1
41263,"Stork, white-necked",Often,0
41264,Oriental white-backed vulture,Monthly,0
41265,"Genet, common",Seldom,0
41266,Roe deer,Weekly,0
41267,Springbok,Once,1
41268,Black-crowned crane,Yearly,0
41269,"Pademelon, red-legged",Once,0
41270,Blue-faced booby,Weekly,0
41271,Worm snake (unidentified),Daily,1
41272,"Lorikeet, scaly-breasted",Often,0
41273,"Stork, saddle-billed",Never,0
41274,Buttermilk snake,Often,1
41275,Great skua,Seldom,0
41276,Cape raven,Yearly,0
41277,"Parakeet, rose-ringed",Once,0
41278,Huron,Once,0
41279,"Caiman, spectacled",Yearly,0
41280,"Otter, cape clawless",Once,0
41281,Oribi,Yearly,1
41282,"Tapir, brazilian",Monthly,1
41283,"Stork, painted",Weekly,0
41284,Common mynah,Daily,1
41285,African buffalo,Monthly,0
41286,Galapagos dove,Seldom,1
41287,White-faced tree rat,Yearly,0
41288,"Legaan, water",Yearly,1
41289,"Phalarope, northern",Seldom,1
41290,Yellow-brown sungazer,Yearly,1
41291,"Bustard, kori",Daily,0
41292,"Bulbul, black-eyed",Never,1
41293,Sloth bear,Yearly,1
41294,"Vulture, white-rumped",Often,0
41295,Galah,Monthly,0
41296,"Goose, andean",Monthly,0
41297,"Hen, sage",Yearly,0
41298,"Genet, small-spotted",Monthly,1
41299,"Vulture, egyptian",Yearly,1
41300,Snowy egret,Often,0
41301,"Cat, long-tailed spotted",Often,0
41302,"Owl, white-browed",Yearly,0
41303,"Raccoon, common",Seldom,0
41304,"Monkey, red howler",Often,1
41305,Red-legged pademelon,Yearly,1
41306,"Dove, white-winged",Weekly,1
41307,Sportive lemur,Monthly,0
41308,"Elk, Wapiti",Yearly,0
41309,Egyptian goose,Yearly,1
41310,"Possum, golden brush-tailed",Yearly,1
41311,"Stork, black-necked",Often,0
41312,"Sloth, two-toed tree",Yearly,0
41313,Impala,Monthly,0
41314,Crab-eating raccoon,Daily,1
41315,Stanley crane,Weekly,1
41316,"Dog, bush",Seldom,0
41317,"Heron, little",Often,1
41318,"Cormorant, flightless",Daily,1
41319,Little grebe,Monthly,1
41320,"Badger, european",Often,1
41321,American bighorn sheep,Yearly,1
41322,"Whale, killer",Never,1
41323,Gecko (unidentified),Yearly,0
41324,"Godwit, hudsonian",Weekly,1
41325,Great skua,Often,1
41326,"Lorikeet, scaly-breasted",Daily,1
41327,Pine squirrel,Weekly,1
41328,Common seal,Yearly,1
41329,Arctic fox,Weekly,1
41330,Egyptian viper,Yearly,0
41331,Mule deer,Yearly,0
41332,White-mantled colobus,Monthly,1
41333,White-mantled colobus,Never,1
41334,Blue wildebeest,Daily,1
41335,Red-headed woodpecker,Seldom,0
41336,Eastern quoll,Often,1
41337,Lesser masked weaver,Never,0
41338,Feathertail glider,Once,0
41339,"Plover, three-banded",Monthly,0
41340,Pine snake (unidentified),Once,1
41341,"Weaver, chestnut",Weekly,1
41342,"White-eye, pale",Often,1
41343,Javan gold-spotted mongoose,Often,0
41344,Komodo dragon,Often,0
41345,Common boubou shrike,Daily,1
41346,Dusky gull,Once,1
41347,"Reedbuck, bohor",Monthly,1
41348,Old world fruit bat (unidentified),Yearly,0
